/3/7/4/7/asteroid, 22           4000      6828.4271      6828.4271              1
/asteroid/22 , 22           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 23           4000      6828.4271      6828.4271              1
/asteroid/23 , 23           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 24           4000      6828.4271      6828.4271              0
/asteroid/24 , 24           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 25           4000      6828.4271      6828.4271              1
/asteroid/25 , 25           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 26           4000      6828.4271      6828.4271              0
/asteroid/26 , 26           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 27           4000      6828.4271      6828.4271              0
/asteroid/27 , 27           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 28           4000      6828.4271      6828.4271              0
/asteroid/28 , 28           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 29           4000      6828.4271      6828.4271              0
/asteroid/29 , 29           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 30           4000      6828.4271      6828.4271              0
/asteroid/30 , 30           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 31           4000      6828.4271      6828.4271              0
/asteroid/31 , 31           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 32           4000      6828.4271      6828.4271              1
/asteroid/32 , 32           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 33           4000      6828.4271      6828.4271              1
/asteroid/33 , 33           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 34           4000      6828.4271      6828.4271              0
/asteroid/34 , 34           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 35           4000      6828.4271      6828.4271              0
/asteroid/35 , 35           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 36           4000      6828.4271      6828.4271              1
/asteroid/36 , 36           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 37           4000      6828.4271      6828.4271              0
/asteroid/37 , 37           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 38           4000      6828.4271      6828.4271              1
/asteroid/38 , 38           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 39           4000      6828.4271      6828.4271              0
/asteroid/39 , 39           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 40           4000      6828.4271      6828.4271              0
/asteroid/40 , 40           4000      6828.4271      6828.4271              0
/3/7/4/7/asteroid, 41           4000      6828.4271      6828.4271              1
/asteroid/41 , 41           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 42           4000      6828.4271      6828.4271              1
/asteroid/42 , 42           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 43           4000      6828.4271      6828.4271              1
/asteroid/43 , 43           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 44           4000      6828.4271      6828.4271              1
/asteroid/44 , 44           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 45           4000      6828.4271      6828.4271              1
/asteroid/45 , 45           4000      6828.4271      6828.4271              1
/3/7/4/7/asteroid, 46           4000      6828.4271      6828.4271              0
/asteroid/46 , 46           4000      6828.4271      6828.4271              0
/3/7/4/6/asteroid, 47           4000      7138.4599      6448.7491              1
/asteroid/47 , 47           4000      7138.4599      6448.7491              1
/3/7/4/6/asteroid, 48      3932.1254      7135.1038      6452.1052              0
/asteroid/48 , 48      3932.1254      7135.1038      6452.1052              0
/3/7/4/6/asteroid, 49      3865.5719      7125.1008      6462.1082              0
/asteroid/49 , 49      3865.5719      7125.1008      6462.1082              0
/3/7/4/6/asteroid, 50      3801.6348      7108.6456      6478.5634              0
/asteroid/50 , 50      3801.6348      7108.6456      6478.5634              0
/3/7/4/6/asteroid, 51      3741.5588      7086.0585      6501.1505              1
/asteroid/51 , 51      3741.5588      7086.0585      6501.1505              1
/3/7/4/6/asteroid, 52       3686.513      7057.7791      6529.4299              0
/asteroid/52 , 52       3686.513      7057.7791      6529.4299              0
/3/7/4/6/asteroid, 53      3637.5688      7024.3578      6562.8512              1
/asteroid/53 , 53      3637.5688      7024.3578      6562.8512              1
/3/7/4/6/asteroid, 54       3595.679      6986.4452      6600.7638              0
/asteroid/54 , 54       3595.679      6986.4452      6600.7638              0
/3/7/4/2/asteroid, 55      3561.6588      6944.7792      6642.4298              1
/asteroid/55 , 55      3561.6588      6944.7792      6642.4298              1
/3/7/4/3/asteroid, 56      3536.1705      6900.1707      6687.0383              1
/asteroid/56 , 56      3536.1705      6900.1707      6687.0383              1
/3/7/4/3/asteroid, 57        3519.71       6853.488       6733.721              1
/asteroid/57 , 57        3519.71       6853.488       6733.721              1
/3/7/4/3/asteroid, 58      3512.5979      6805.6398      6781.5692              0
/asteroid/58 , 58      3512.5979      6805.6398      6781.5692              0
/3/7/4/3/asteroid, 59      3514.9724      6757.5573      6829.6517              1
/asteroid/59 , 59      3514.9724      6757.5573      6829.6517              1
/3/7/4/3/asteroid, 60      3526.7875      6710.1764      6877.0326              1
/asteroid/60 , 60      3526.7875      6710.1764      6877.0326              1
/3/7/4/3/asteroid, 61      3547.8131      6664.4194      6922.7896              0
/asteroid/61 , 61      3547.8131      6664.4194      6922.7896              0
/3/7/4/1/asteroid, 62      3577.6401      6621.1768      6966.0322              1
/asteroid/62 , 62      3577.6401      6621.1768      6966.0322              1
/3/7/4/5/asteroid, 63      3615.6878      6581.2903      7005.9187              0
/asteroid/63 , 63      3615.6878      6581.2903      7005.9187              0
/3/7/4/5/asteroid, 64      3661.2156      6545.5362      7041.6727              1
/asteroid/64 , 64      3661.2156      6545.5362      7041.6727              1
/3/7/4/5/asteroid, 65      3713.3376      6514.6106      7072.5984              0
/asteroid/65 , 65      3713.3376      6514.6106      7072.5984              0
/3/7/4/5/asteroid, 66      3771.0391      6489.1152      7098.0938              1
/asteroid/66 , 66      3771.0391      6489.1152      7098.0938              1
/3/7/4/5/asteroid, 67       3833.197      6469.5464      7117.6626              0
/asteroid/67 , 67       3833.197      6469.5464      7117.6626              0
/3/7/4/5/asteroid, 68      3898.6016       6456.285       7130.924              0
/asteroid/68 , 68      3898.6016       6456.285       7130.924              0
/3/7/4/5/asteroid, 69      3965.9798      6449.5891      7137.6199              0
/asteroid/69 , 69      3965.9798      6449.5891      7137.6199              0
/3/7/4/5/asteroid, 70      4034.0202      6449.5891      7137.6199              0
/asteroid/70 , 70      4034.0202      6449.5891      7137.6199              0
/7/3/0/1/asteroid, 71      4101.3984       6456.285       7130.924              1
/asteroid/71 , 71      4101.3984       6456.285       7130.924              1
/7/3/0/1/asteroid, 72       4166.803      6469.5464      7117.6626              0
/asteroid/72 , 72       4166.803      6469.5464      7117.6626              0
/7/3/0/1/asteroid, 73      4228.9609      6489.1152      7098.0938              0
/asteroid/73 , 73      4228.9609      6489.1152      7098.0938              0
/7/3/0/1/asteroid, 74      4286.6624      6514.6106      7072.5984              0
/asteroid/74 , 74      4286.6624      6514.6106      7072.5984              0
/7/3/0/1/asteroid, 75      4338.7844      6545.5362      7041.6727              1
/asteroid/75 , 75      4338.7844      6545.5362      7041.6727              1
/7/3/0/1/asteroid, 76      4384.3122      6581.2903      7005.9187              1
/asteroid/76 , 76      4384.3122      6581.2903      7005.9187              1
/7/3/0/1/asteroid, 77      4422.3599      6621.1768      6966.0322              1
/asteroid/77 , 77      4422.3599      6621.1768      6966.0322              1
/7/3/0/3/asteroid, 78      4452.1869      6664.4194      6922.7896              1
/asteroid/78 , 78      4452.1869      6664.4194      6922.7896              1
/7/3/0/3/asteroid, 79      4473.2125      6710.1764      6877.0326              0
/asteroid/79 , 79      4473.2125      6710.1764      6877.0326              0
/7/3/0/3/asteroid, 80      4485.0276      6757.5573      6829.6517              0
/asteroid/80 , 80      4485.0276      6757.5573      6829.6517              0
/7/3/0/3/asteroid, 81      4487.4021      6805.6398      6781.5692              1
/asteroid/81 , 81      4487.4021      6805.6398      6781.5692              1
/7/3/0/3/asteroid, 82        4480.29       6853.488       6733.721              0
/asteroid/82 , 82        4480.29       6853.488       6733.721              0
/7/3/0/3/asteroid, 83      4463.8295      6900.1707      6687.0383              1
/asteroid/83 , 83      4463.8295      6900.1707      6687.0383              1
/7/3/0/2/asteroid, 84      4438.3412      6944.7792      6642.4298              0
/asteroid/84 , 84      4438.3412      6944.7792      6642.4298              0
/7/3/0/2/asteroid, 85       4404.321      6986.4452      6600.7638              0
/asteroid/85 , 85       4404.321      6986.4452      6600.7638              0
/7/3/0/2/asteroid, 86      4362.4312      7024.3578      6562.8512              1
/asteroid/86 , 86      4362.4312      7024.3578      6562.8512              1
/7/3/0/2/asteroid, 87       4313.487      7057.7791      6529.4299              0
/asteroid/87 , 87       4313.487      7057.7791      6529.4299              0
/7/3/0/2/asteroid, 88      4258.4412      7086.0585      6501.1505              1
/asteroid/88 , 88      4258.4412      7086.0585      6501.1505              1
/7/3/0/2/asteroid, 89      4198.3652      7108.6456      6478.5634              0
/asteroid/89 , 89      4198.3652      7108.6456      6478.5634              0
/7/3/0/2/asteroid, 90      4134.4281      7125.1008      6462.1082              0
/asteroid/90 , 90      4134.4281      7125.1008      6462.1082              0
/3/7/4/6/asteroid, 91      4067.8746      7135.1038      6452.1052              0
/asteroid/91 , 91      4067.8746      7135.1038      6452.1052              0
/3/7/4/6/asteroid, 92           4000      7138.4599      6448.7491              0
/asteroid/92 , 92           4000      7138.4599      6448.7491              0
/3/6/7/5/asteroid, 93           4000      7369.6375      6010.3506              0
/asteroid/93 , 93           4000      7369.6375      6010.3506              0
/3/6/7/5/asteroid, 94      3866.2323      7363.0232      6016.9649              0
/asteroid/94 , 94      3866.2323      7363.0232      6016.9649              0
/3/6/7/5/asteroid, 95      3735.0681      7343.3092      6036.6789              1
/asteroid/95 , 95      3735.0681      7343.3092      6036.6789              1
/3/6/7/5/asteroid, 96      3609.0606      7310.8792      6069.1089              1
/asteroid/96 , 96      3609.0606      7310.8792      6069.1089              1
/3/6/7/1/asteroid, 97      3490.6623      7266.3643      6113.6238              1
/asteroid/97 , 97      3490.6623      7266.3643      6113.6238              1
/3/7/6/0/asteroid, 98      3382.1777      7210.6311       6169.357              1
/asteroid/98 , 98      3382.1777      7210.6311       6169.357              1
/3/7/4/2/asteroid, 99      3285.7182      7144.7643      6235.2238              1
/asteroid/99 , 99      3285.7182      7144.7643      6235.2238              1
/3/7/4/2/asteroid,100      3203.1615      7070.0458      6309.9423              0
/asteroid/100,100      3203.1615      7070.0458      6309.9423              0
/3/7/4/2/asteroid,101      3136.1143      6987.9301       6392.058              0
/asteroid/101,101      3136.1143      6987.9301       6392.058              0
/3/7/4/2/asteroid,102      3085.8816      6900.0154      6479.9727              1
/asteroid/102,102      3085.8816      6900.0154      6479.9727              1
/3/7/0/6/asteroid,103      3053.4413      6808.0129      6571.9752              1
/asteroid/103,103      3053.4413      6808.0129      6571.9752              1
/3/7/0/7/asteroid,104      3039.4246      6713.7133      6666.2748              0
/asteroid/104,104      3039.4246      6713.7133      6666.2748              0
/3/7/0/5/asteroid,105      3044.1044       6618.952      6761.0361              0
/asteroid/105,105      3044.1044       6618.952      6761.0361              0
/3/7/0/5/asteroid,106      3067.3897      6525.5734      6854.4147              0
/asteroid/106,106      3067.3897      6525.5734      6854.4147              0
/3/7/4/1/asteroid,107      3108.8271      6435.3951      6944.5929              0
/asteroid/107,107      3108.8271      6435.3951      6944.5929              0
/3/7/4/1/asteroid,108      3167.6102      6350.1723      7029.8158              0
/asteroid/108,108      3167.6102      6350.1723      7029.8158              0
/3/7/4/1/asteroid,109      3242.5949      6271.5638      7108.4243              1
/asteroid/109,109      3242.5949      6271.5638      7108.4243              1
/3/7/5/0/asteroid,110      3332.3215      6201.0995      7178.8886              0
/asteroid/110,110      3332.3215      6201.0995      7178.8886              0
/3/5/7/2/asteroid,111      3435.0438       6140.151      7239.8371              1
/asteroid/111,111      3435.0438       6140.151      7239.8371              1
/3/5/7/2/asteroid,112      3548.7623      6089.9045      7290.0836              1
/asteroid/112,112      3548.7623      6089.9045      7290.0836              1
/3/5/7/6/asteroid,113      3671.2636      6051.3382      7328.6499              0
/asteroid/113,113      3671.2636      6051.3382      7328.6499              0
/3/5/7/6/asteroid,114      3800.1634      6025.2025      7354.7856              0
/asteroid/114,114      3800.1634      6025.2025      7354.7856              0
/3/5/7/6/asteroid,115      3932.9528      6012.0062      7367.9819              1
/asteroid/115,115      3932.9528      6012.0062      7367.9819              1
/3/5/7/6/asteroid,116      4067.0472      6012.0062      7367.9819              0
/asteroid/116,116      4067.0472      6012.0062      7367.9819              0
/7/1/3/2/asteroid,117      4199.8366      6025.2025      7354.7856              0
/asteroid/117,117      4199.8366      6025.2025      7354.7856              0
/7/1/3/2/asteroid,118      4328.7364      6051.3382      7328.6499              0
/asteroid/118,118      4328.7364      6051.3382      7328.6499              0
/7/1/3/2/asteroid,119      4451.2377      6089.9045      7290.0836              0
/asteroid/119,119      4451.2377      6089.9045      7290.0836              0
/7/1/3/2/asteroid,120      4564.9562       6140.151      7239.8371              0
/asteroid/120,120      4564.9562       6140.151      7239.8371              0
/7/3/1/4/asteroid,121      4667.6785      6201.0995      7178.8886              0
/asteroid/121,121      4667.6785      6201.0995      7178.8886              0
/7/3/0/5/asteroid,122      4757.4051      6271.5638      7108.4243              1
/asteroid/122,122      4757.4051      6271.5638      7108.4243              1
/7/3/0/5/asteroid,123      4832.3898      6350.1723      7029.8158              0
/asteroid/123,123      4832.3898      6350.1723      7029.8158              0
/7/3/0/5/asteroid,124      4891.1729      6435.3951      6944.5929              0
/asteroid/124,124      4891.1729      6435.3951      6944.5929              0
/7/3/0/5/asteroid,125      4932.6103      6525.5734      6854.4147              1
/asteroid/125,125      4932.6103      6525.5734      6854.4147              1
/7/3/0/5/asteroid,126      4955.8956       6618.952      6761.0361              0
/asteroid/126,126      4955.8956       6618.952      6761.0361              0
/7/3/0/7/asteroid,127      4960.5754      6713.7133      6666.2748              1
/asteroid/127,127      4960.5754      6713.7133      6666.2748              1
/7/3/0/6/asteroid,128      4946.5587      6808.0129      6571.9752              0
/asteroid/128,128      4946.5587      6808.0129      6571.9752              0
/7/3/0/6/asteroid,129      4914.1184      6900.0154      6479.9727              1
/asteroid/129,129      4914.1184      6900.0154      6479.9727              1
/7/3/0/6/asteroid,130      4863.8857      6987.9301       6392.058              1
/asteroid/130,130      4863.8857      6987.9301       6392.058              1
/7/3/0/6/asteroid,131      4796.8385      7070.0458      6309.9423              1
/asteroid/131,131      4796.8385      7070.0458      6309.9423              1
/7/3/0/6/asteroid,132      4714.2818      7144.7643      6235.2238              1
/asteroid/132,132      4714.2818      7144.7643      6235.2238              1
/7/3/2/4/asteroid,133      4617.8223      7210.6311       6169.357              1
/asteroid/133,133      4617.8223      7210.6311       6169.357              1
/7/2/3/1/asteroid,134      4509.3377      7266.3643      6113.6238              0
/asteroid/134,134      4509.3377      7266.3643      6113.6238              0
/7/2/3/1/asteroid,135      4390.9394      7310.8792      6069.1089              0
/asteroid/135,135      4390.9394      7310.8792      6069.1089              0
/7/2/3/1/asteroid,136      4264.9319      7343.3092      6036.6789              0
/asteroid/136,136      4264.9319      7343.3092      6036.6789              0
/7/2/3/1/asteroid,137      4133.7677      7363.0232      6016.9649              1
/asteroid/137,137      4133.7677      7363.0232      6016.9649              1
/3/6/7/5/asteroid,138           4000      7369.6375      6010.3506              0
/asteroid/138,138           4000      7369.6375      6010.3506              0
/3/6/7/4/asteroid,139           4000      7514.7862      5525.5079              0
/asteroid/139,139           4000      7514.7862      5525.5079              0
/3/6/7/4/asteroid,140      3804.2346      7505.1064      5535.1876              0
/asteroid/140,140      3804.2346      7505.1064      5535.1876              0
/3/6/7/4/asteroid,141      3612.2796      7476.2555      5564.0385              1
/asteroid/141,141      3612.2796      7476.2555      5564.0385              1
/3/6/7/0/asteroid,142      3427.8712      7428.7951      5611.4989              1
/asteroid/142,142      3427.8712      7428.7951      5611.4989              1
/3/6/7/1/asteroid,143      3254.5985      7363.6489      5676.6452              0
/asteroid/143,143      3254.5985      7363.6489      5676.6452              0
/3/6/7/1/asteroid,144      3095.8343      7282.0848      5758.2092              0
/asteroid/144,144      3095.8343      7282.0848      5758.2092              0
/3/6/3/5/asteroid,145      2954.6686      7185.6905      5854.6035              1
/asteroid/145,145      2954.6686      7185.6905      5854.6035              1
/3/6/1/7/asteroid,146      2833.8491      7076.3422      5963.9519              1
/asteroid/146,146      2833.8491      7076.3422      5963.9519              1
/3/6/1/7/asteroid,147      2735.7274      6956.1681      6084.1259              0
/asteroid/147,147      2735.7274      6956.1681      6084.1259              0
/3/7/0/6/asteroid,148      2662.2133      6827.5074      6212.7866              1
/asteroid/148,148      2662.2133      6827.5074      6212.7866              1
/3/7/0/6/asteroid,149      2614.7377      6692.8643      6347.4297              0
/asteroid/149,149      2614.7377      6692.8643      6347.4297              0
/3/7/0/4/asteroid,150      2594.2247      6554.8594      6485.4346              1
/asteroid/150,150      2594.2247      6554.8594      6485.4346              1
/3/7/0/4/asteroid,151      2601.0735      6416.1789      6624.1151              1
/asteroid/151,151      2601.0735      6416.1789      6624.1151              1
/3/7/0/5/asteroid,152      2635.1508       6279.522       6760.772              0
/asteroid/152,152      2635.1508       6279.522       6760.772              0
/3/7/0/5/asteroid,153      2695.7934      6147.5486      6892.7454              0
/asteroid/153,153      2695.7934      6147.5486      6892.7454              0
/3/5/2/7/asteroid,154      2781.8208      6022.8274      7017.4666              0
/asteroid/154,154      2781.8208      6022.8274      7017.4666              0
/3/5/2/7/asteroid,155      2891.5587       5907.786       7132.508              1
/asteroid/155,155      2891.5587       5907.786       7132.508              1
/3/5/3/6/asteroid,156      3022.8712      5804.6635      7235.6305              1
/asteroid/156,156      3022.8712      5804.6635      7235.6305              1
/3/5/7/2/asteroid,157      3173.2024       5715.467       7324.827              1
/asteroid/157,157      3173.2024       5715.467       7324.827              1
/3/5/7/2/asteroid,158      3339.6262      5641.9328      7398.3613              1
/asteroid/158,158      3339.6262      5641.9328      7398.3613              1
/3/5/7/0/asteroid,159      3518.9035       5585.492      7454.8021              1
/asteroid/159,159      3518.9035       5585.492      7454.8021              1
/3/5/7/4/asteroid,160      3707.5447      5547.2431      7493.0509              0
/asteroid/160,160      3707.5447      5547.2431      7493.0509              0
/3/5/7/4/asteroid,161      3901.8783      5527.9308      7512.3633              1
/asteroid/161,161      3901.8783      5527.9308      7512.3633              1
/7/1/3/0/asteroid,162      4098.1217      5527.9308      7512.3633              1
/asteroid/162,162      4098.1217      5527.9308      7512.3633              1
/7/1/3/0/asteroid,163      4292.4553      5547.2431      7493.0509              0
/asteroid/163,163      4292.4553      5547.2431      7493.0509              0
/7/1/3/0/asteroid,164      4481.0965       5585.492      7454.8021              0
/asteroid/164,164      4481.0965       5585.492      7454.8021              0
/7/1/3/6/asteroid,165      4660.3738      5641.9328      7398.3613              1
/asteroid/165,165      4660.3738      5641.9328      7398.3613              1
/7/1/3/6/asteroid,166      4826.7976       5715.467       7324.827              1
/asteroid/166,166      4826.7976       5715.467       7324.827              1
/7/1/3/6/asteroid,167      4977.1288      5804.6635      7235.6305              1
/asteroid/167,167      4977.1288      5804.6635      7235.6305              1
/7/1/2/7/asteroid,168      5108.4413       5907.786       7132.508              1
/asteroid/168,168      5108.4413       5907.786       7132.508              1
/7/1/6/3/asteroid,169      5218.1792      6022.8274      7017.4666              0
/asteroid/169,169      5218.1792      6022.8274      7017.4666              0
/7/3/4/1/asteroid,170      5304.2066      6147.5486      6892.7454              0
/asteroid/170,170      5304.2066      6147.5486      6892.7454              0
/7/3/4/1/asteroid,171      5364.8492       6279.522       6760.772              0
/asteroid/171,171      5364.8492       6279.522       6760.772              0
/7/3/4/0/asteroid,172      5398.9265      6416.1789      6624.1151              1
/asteroid/172,172      5398.9265      6416.1789      6624.1151              1
/7/3/4/0/asteroid,173      5405.7753      6554.8594      6485.4346              1
/asteroid/173,173      5405.7753      6554.8594      6485.4346              1
/7/3/4/2/asteroid,174      5385.2623      6692.8643      6347.4297              1
/asteroid/174,174      5385.2623      6692.8643      6347.4297              1
/7/3/4/2/asteroid,175      5337.7867      6827.5074      6212.7866              0
/asteroid/175,175      5337.7867      6827.5074      6212.7866              0
/7/2/5/3/asteroid,176      5264.2726      6956.1681      6084.1259              1
/asteroid/176,176      5264.2726      6956.1681      6084.1259              1
/7/2/5/3/asteroid,177      5166.1509      7076.3422      5963.9519              0
/asteroid/177,177      5166.1509      7076.3422      5963.9519              0
/7/2/3/5/asteroid,178      5045.3314      7185.6905      5854.6035              0
/asteroid/178,178      5045.3314      7185.6905      5854.6035              0
/7/2/3/5/asteroid,179      4904.1657      7282.0848      5758.2092              1
/asteroid/179,179      4904.1657      7282.0848      5758.2092              1
/7/2/3/5/asteroid,180      4745.4015      7363.6489      5676.6452              0
/asteroid/180,180      4745.4015      7363.6489      5676.6452              0
/7/2/3/0/asteroid,181      4572.1288      7428.7951      5611.4989              1
/asteroid/181,181      4572.1288      7428.7951      5611.4989              1
/7/2/3/0/asteroid,182      4387.7204      7476.2555      5564.0385              1
/asteroid/182,182      4387.7204      7476.2555      5564.0385              1
/7/2/3/0/asteroid,183      4195.7654      7505.1064      5535.1876              0
/asteroid/183,183      4195.7654      7505.1064      5535.1876              0
/3/6/7/4/asteroid,184           4000      7514.7862      5525.5079              0
/asteroid/184,184           4000      7514.7862      5525.5079              0
/3/6/6/5/asteroid,185           4000      7569.0364      5007.4548              0
/asteroid/185,185           4000      7569.0364      5007.4548              0
/3/6/6/5/asteroid,186      3747.9141      7556.5719      5019.9194              0
/asteroid/186,186      3747.9141      7556.5719      5019.9194              0
/3/6/6/1/asteroid,187      3500.7348      7519.4208      5057.0704              1
/asteroid/187,187      3500.7348      7519.4208      5057.0704              1
/3/6/6/1/asteroid,188      3263.2731      7458.3063       5118.185              0
/asteroid/188,188      3263.2731      7458.3063       5118.185              0
/3/6/3/4/asteroid,189       3040.151      7374.4178      5202.0734              1
/asteroid/189,189       3040.151      7374.4178      5202.0734              1
/3/6/3/4/asteroid,190      2835.7112      7269.3883      5307.1029              0
/asteroid/190,190      2835.7112      7269.3883      5307.1029              0
/3/6/1/6/asteroid,191       2653.933       7145.262      5431.2293              0
/asteroid/191,191       2653.933       7145.262      5431.2293              0
/3/6/1/2/asteroid,192      2498.3545      7004.4548      5572.0365              0
/asteroid/192,192      2498.3545      7004.4548      5572.0365              0
/3/6/1/3/asteroid,193      2372.0038      6849.7074      5726.7839              1
/asteroid/193,193      2372.0038      6849.7074      5726.7839              1
/3/6/1/3/asteroid,194      2277.3401      6684.0317      5892.4595              0
/asteroid/194,194      2277.3401      6684.0317      5892.4595              0
/3/6/1/1/asteroid,195      2216.2061      6510.6526      6065.8386              0
/asteroid/195,195      2216.2061      6510.6526      6065.8386              0
/3/7/0/0/asteroid,196      2189.7916      6332.9446      6243.5467              1
/asteroid/196,196      2189.7916      6332.9446      6243.5467              1
/3/7/0/0/asteroid,197      2198.6108      6154.3665      6422.1247              0
/asteroid/197,197      2198.6108      6154.3665      6422.1247              0
/3/5/2/2/asteroid,198      2242.4919      5978.3943       6598.097              0
/asteroid/198,198      2242.4919      5978.3943       6598.097              0
/3/5/2/3/asteroid,199       2320.581      5808.4529      6768.0383              0
/asteroid/199,199       2320.581      5808.4529      6768.0383              0
/3/5/2/3/asteroid,200       2431.358      5647.8502       6928.641              1
/asteroid/200,200       2431.358      5647.8502       6928.641              1
/3/5/2/5/asteroid,201      2572.6669       5499.712      7076.7792              0
/asteroid/201,201      2572.6669       5499.712      7076.7792              0
/3/5/3/4/asteroid,202      2741.7571      5366.9218      7209.5694              1
/asteroid/202,202      2741.7571      5366.9218      7209.5694              1
/3/5/3/4/asteroid,203      2935.3377      5252.0641      7324.4272              0
/asteroid/203,203      2935.3377      5252.0641      7324.4272              0
/3/5/7/0/asteroid,204      3149.6406      5157.3744      7419.1168              1
/asteroid/204,204      3149.6406      5157.3744      7419.1168              1
/3/5/5/2/asteroid,205      3380.4949      5084.6959      7491.7953              1
/asteroid/205,205      3380.4949      5084.6959      7491.7953              1
/3/5/5/6/asteroid,206      3623.4071      5035.4431      7541.0481              0
/asteroid/206,206      3623.4071      5035.4431      7541.0481              0
/3/5/5/6/asteroid,207      3873.6493      5010.5747      7565.9165              0
/asteroid/207,207      3873.6493      5010.5747      7565.9165              0
/7/1/1/2/asteroid,208      4126.3507      5010.5747      7565.9165              1
/asteroid/208,208      4126.3507      5010.5747      7565.9165              1
/7/1/1/2/asteroid,209      4376.5929      5035.4431      7541.0481              0
/asteroid/209,209      4376.5929      5035.4431      7541.0481              0
/7/1/1/6/asteroid,210      4619.5051      5084.6959      7491.7953              0
/asteroid/210,210      4619.5051      5084.6959      7491.7953              0
/7/1/3/4/asteroid,211      4850.3594      5157.3744      7419.1168              0
/asteroid/211,211      4850.3594      5157.3744      7419.1168              0
/7/1/3/4/asteroid,212      5064.6623      5252.0641      7324.4272              1
/asteroid/212,212      5064.6623      5252.0641      7324.4272              1
/7/1/7/0/asteroid,213      5258.2429      5366.9218      7209.5694              1
/asteroid/213,213      5258.2429      5366.9218      7209.5694              1
/7/1/6/1/asteroid,214      5427.3331       5499.712      7076.7792              0
